Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
A,Healthcare,Diagnostics & Research,84.61,25798000000.0,24.68,21.83,2.7,5.0,5.41,5.2,20.94,20.74,20.2,7.25,22.99,5160000000.0,16.44,5.6,2810000000.0,1280000000.0,3.37,1.0471,-0.5,1380000000.0,4.45,2410000000.0,50.69,1.53,15.36,1020000000.0,846630000.0,nan,309000000.0,0.72,0.85,0.66,0.77,0.93,19.47,1070000000.0000001,26820000000.0
AA,Basic Materials,Aluminum,15.63,2886000000.0,nan,59.81,2.53,0.28,0.71,0.54,3.55,-10.78,8.4,3.58,-12.87,10430000000.0,56.25,-27.2,1900000000.0,1590000000.0,-6.07,1.4091,nan,879000000.0,4.74,1800000000.0,30.74,1.38,22.0,686000000.0,849880000.0,nan,185580000.0,nan,nan,0.36,2.26,nan,0.0,-1120000000.0,5640000000.0
AACG,Consumer Defensive,Education & Training Services,1.13,29374000.0,nan,nan,nan,nan,nan,nan,nan,-163.21,0.0,-9.47,-25.32,nan,nan,4108.0,-2910000.0,nan,nan,nan,nan,nan,nan,nan,6.99,0.52,nan,nan,nan,nan,28380000.0,nan,nan,nan,nan,nan,0.0,nan,25770000.0
AAL,Industrials,Airlines,28.06,12152000000.0,7.49,4.88,0.53,0.27,nan,0.92,7.0,3.68,8.1,3.84,nan,45770000000.0,103.23,3.4,12710000000.0,5990000000.0,3.79,1.0088,30.2,3830000000.0,8.8,33439999999.999996,nan,0.45,-0.27,nan,nan,nan,428200000.0,0.4,1.41,0.4,1.41,1.03,10.55,1690000000.0,41950000000.0
AAN,Industrials,Rental & Leasing Services,56.69,3727000000.0,19.03,12.39,0.69,0.95,2.0,1.09,6.78,5.09,13.81,11.48,11.03,3940000000.0,58.26,1.1,1910000000.0,634250000.0,2.92,0.8902,-9.0,150260000.0,2.24,721550000.0,38.63,1.66,27.81,344260000.0,2230000000.0,nan,67150000.0,0.16,0.28,0.14,0.25,0.29,4.81,200270000.0,4300000000.0
AAOI,Technology,Semiconductors,11.6,226755000.0,nan,-21.26,-0.97,1.13,0.75,1.47,-12.76,-19.57,-24.46,-6.34,-12.29,200230000.0,10.06,-18.3,87770000.0,-23100000.0,-1.97,0.625,nan,69990000.0,3.48,137980000.0,45.65,2.96,15.07,-10190000.0,-33009999.999999996,nan,20120000.0,nan,nan,nan,nan,nan,0.0,-39190000.0,294640000.0
AAON,Industrials,Building Products & Equipment,54.17,2839000000.0,56.77,41.29,4.48,6.18,10.16,6.12,32.69,10.94,13.84,11.93,18.98,459100000.0,8.81,0.5,103530000.0,85980000.0,0.96,0.9286,-1.8,28370000.0,0.55,nan,nan,3.16,5.36,81250000.0,30010000.0,nan,52100000.0,0.32,0.59,0.32,0.59,0.77,33.33,50230000.0,2810000000.0
AAP,Consumer Cyclical,Specialty Retail,134.0,9207000000.0,21.53,14.89,1.11,0.95,2.65,1.21,12.21,4.58,7.52,4.54,12.49,9700000000.0,135.19,1.6,4230000000.0000005,963470000.0,6.17,1.0244,6.8,573730000.0,8.33,3190000000.0,92.28,1.3,50.17,838070000.0,541310000.0,nan,69260000.0,0.24,0.18,0.24,0.18,0.17,3.87,444430000.0,11770000000.0
AAPL,Technology,Consumer Electronics,322.37,1400000000000.0,25.41,20.38,1.93,5.23,15.67,5.27,18.05,21.49,24.71,11.58,55.47,267680000000.0,58.99,8.9,98390000000.0,78120000000.0,12.6,1.0967,11.4,107160000000.0,24.49,116750000000.0,130.4,1.6,20.42,73220000000.0,45590000000.0,nan,4380000000.0,3.08,0.95,3.04,0.93,1.61,23.94,57530000000.0,1410000000000.0
AAT,Real Estate,REIT—Diversified,46.88,2762000000.0,59.45,44.73,19.48,7.98,2.1,11.53,20.75,11.42,30.56,2.65,5.01,346200000.0,6.8,19.5,211520000.0,192410000.0,0.77,0.8148,23.7,115570000.0,1.93,1370000000.0,105.2,3.0,21.97,139710000.0,35990000.0,nan,59960000.0,1.2,2.57,1.12,2.4,2.51,145.45,39550000.0,3990000000.0
