Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
A,Healthcare,Medical Laboratories & Research,76.93,24219000000.0,23.41,22.75,2.4,4.76,5.1,4.76,19.73,21.06,19.86,7.45,23.02,5090000000.0,16.08,5.9,2690000000.0,1230000000.0,3.34,1.0556,-19.1,1760000000.0,5.7,1800000000.0,37.88,2.13,15.33,1080000000.0,664500000.0,1.36,309470000.0,0.66,0.85,0.64,0.84,0.95,19.19,1070000000.0000001,24250000000.0
AA,Basic Materials,Aluminum,21.0,3877000000.0,nan,22.71,1.63,0.34,0.85,0.61,3.97,-7.0,9.16,4.21,-4.28,11340000000.0,61.22,-24.3,3320000000.0,1740000000.0,-4.29,1.3333,nan,841000000.0,4.53,1960000000.0,30.64,1.48,24.46,959000000.0,680750000.0,1.66,185570000.0,nan,nan,0.36,1.72,nan,0.0,-794000000.0,6930000000.0
AACG,nan,nan,1.73,40216000.0,nan,nan,nan,nan,nan,nan,nan,23098.02,0.0,-5.24,-24.81,nan,nan,1672.5,-2910000.0,nan,nan,nan,nan,nan,nan,nan,nan,9.35,nan,nan,nan,1.28,23800000.0,nan,nan,nan,nan,nan,0.0,nan,36380000.0
AAL,Services,Major Airlines,28.95,12642000000.0,8.17,5.35,0.6,0.28,79.07,0.92,6.92,3.52,8.35,4.16,nan,45390000000.0,100.9,3.0,12200000000.0,6060000000.0,3.53,1.0216,14.2,5170000000.0,11.8,34440000000.0,21525.0,0.49,0.37,3930000000.0,564120000.0,1.69,438060000.0,0.4,1.39,0.4,1.39,0.98,11.3,1600000000.0,41910000000.0
AAN,Services,Rental & Leasing Services,58.88,3952000000.0,20.18,13.11,0.85,1.0,2.12,1.15,7.13,5.09,13.81,11.48,11.03,3940000000.0,58.26,1.1,1910000000.0,634250000.0,2.92,0.8902,-9.0,150260000.0,2.24,721550000.0,38.63,1.66,27.81,344260000.0,2230000000.0,0.51,67150000.0,0.16,0.27,0.14,0.24,0.3,4.81,200270000.0,4520000000.0
AAOI,Technology,Semiconductor - Integrated Circuits,10.99,218515000.0,nan,-20.5,-1.02,1.09,0.72,1.43,-12.4,-19.57,-24.46,-6.34,-12.29,200230000.0,10.06,-18.3,87770000.0,-23100000.0,-1.97,0.625,nan,69990000.0,3.48,137980000.0,45.65,2.96,15.07,-10190000.0,-33009999.999999996,2.03,20110000.0,nan,nan,nan,nan,nan,0.0,-39190000.0,286500000.0
AAON,Industrial Goods,General Building Materials,50.76,2623000000.0,52.44,38.14,4.1,5.71,9.38,5.65,30.17,10.94,13.84,11.93,18.98,459100000.0,8.81,0.5,103530000.0,85980000.0,0.96,0.9286,-1.8,28370000.0,0.55,nan,nan,3.16,5.36,81250000.0,30010000.0,0.95,52100000.0,0.32,0.64,0.32,0.63,0.78,33.33,50230000.0,2590000000.0
AAP,Services,Auto Parts Stores,157.79,11266000000.0,26.35,18.03,1.34,1.16,3.24,1.42,14.34,4.58,7.52,4.54,12.49,9700000000.0,135.19,1.6,4230000000.0000005,963470000.0,6.17,1.0244,6.8,573730000.0,8.33,3190000000.0,92.28,1.3,50.17,838070000.0,541310000.0,0.84,69260000.0,0.24,0.15,0.24,0.15,0.17,3.87,444430000.0,13810000000.0
AAPL,Consumer Goods,Electronic Equipment,263.68,1201000000000.0,22.35,17.87,2.07,4.62,13.05,4.57,15.54,21.24,24.57,11.35,55.92,260170000000.00003,56.34,1.8,98390000000.0,76480000000.0,11.89,1.0669,-3.1,100560000000.0,22.63,108050000000.0,119.4,1.54,20.36,69390000000.0,42910000000.0,1.25,4520000000.0,3.08,1.17,3.0,1.14,1.64,25.23,55260000000.0,1190000000000.0
AAT,Financial,REIT - Retail,47.01,2832000000.0,61.1,58.31,23.34,8.18,2.15,11.72,21.25,11.43,30.57,2.65,5.01,346070000.0,6.8,20.8,211520000.0,190820000.0,0.77,0.8148,23.7,115570000.0,1.93,1360000000.0,104.58,2.89,21.97,nan,nan,0.34,59960000.0,1.2,2.54,1.12,2.39,2.49,145.45,39550000.0,4050000000.0
